id_rank,CREDIT_FLAG,PROVINCE,SEX,AGE,occupation,mobile_fixed_days,adr_stability_days,consume_steady_byxs_1y,use_mobile_2_cnt_1y,activity_area_stability,last_1y_total_active_biz_cnt,have_car_flag,have_fang_flag,last_6m_avg_asset_total,last_3m_avg_asset_total,last_1m_avg_asset_total,last_1y_avg_asset_total,tot_pay_amt_6m,tot_pay_amt_3m,tot_pay_amt_1m,ebill_pay_amt_6m,ebill_pay_amt_3m,ebill_pay_amt_1m,avg_puc_sdm_last_1y,xfdc_index,pre_1y_pay_cnt,pre_1y_pay_amount,auth_fin_last_1m_cnt,auth_fin_last_3m_cnt,auth_fin_last_6m_cnt,credit_pay_amt_1m,credit_pay_amt_3m,credit_pay_amt_6m,credit_pay_amt_1y,credit_pay_months_1y,credit_total_pay_months,credit_duration,positive_biz_cnt_1y,ovd_order_cnt_1m,ovd_order_amt_1m,ovd_order_cnt_3m,ovd_order_amt_3m,ovd_order_cnt_6m,ovd_order_amt_6m,ovd_order_cnt_12m,ovd_order_amt_12m,ovd_order_c0t_3m_m1_status,ovd_order_c0t_6m_m1_status,ovd_order_c0t_12m_m1_status,ovd_order_c0t_12m_m3_status,ovd_order_c0t_12m_m6_status,ovd_order_c0t_21_m3_status,ovd_order_c0t_21_m6_status,ovd_order_c0t_51_m3_status,ovd_order_c0t_51_m6_status,relevant_stability,sns_pii
3211,1,4,0,1,0,1,1,4,1,1,4,0,0,3,3,2,3,10,9,10,5,7,6,1,1,3,5,1,3,3,4,4,3,4,6,10,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,5
22947,0,5,1,1,0,3,2,10,2,2,8,0,0,3,2,1,3,4,4,6,5,3,2,2,2,10,7,1,1,2,3,3,3,5,7,5,3,1,1,1,1,1,2,5,2,5,0,1,1,1,0,1,0,1,0,8,6
23512,0,4,0,0,0,3,2,8,2,2,3,0,0,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2
23621,0,4,0,1,0,6,5,9,3,2,3,0,0,2,2,2,2,3,4,7,2,2,3,1,8,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1
4963,1,6,0,1,4,4,3,5,1,5,7,0,0,4,4,4,4,2,3,4,4,3,4,1,2,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,3
7084,1,0,1,2,5,8,6,10,1,2,5,0,1,3,2,3,3,7,8,7,7,8,6,1,6,8,7,2,2,2,4,3,3,3,4,3,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,6
10809,1,0,1,2,1,3,9,7,1,2,10,1,1,7,7,7,8,8,8,6,7,6,7,4,4,3,4,1,2,3,4,4,3,3,9,10,10,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,7
11326,1,0,0,2,0,2,9,8,2,3,10,1,1,12,12,11,12,6,5,6,4,5,7,5,4,3,4,2,2,2,4,4,3,3,9,6,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,9
11644,1,0,0,2,2,6,9,6,1,4,9,0,0,9,9,9,9,8,3,5,10,5,7,1,7,5,6,2,2,3,4,4,4,4,10,9,7,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4
11743,1,0,1,2,6,3,10,2,2,2,5,1,1,8,7,4,9,6,7,8,10,10,11,1,8,4,4,1,2,2,6,6,6,7,10,9,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,3
13160,1,0,1,2,3,3,10,4,1,5,4,0,1,6,5,5,6,2,3,3,5,5,6,1,7,8,7,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,6
14127,1,0,1,1,1,7,6,10,2,3,7,1,1,9,6,6,9,9,2,2,3,3,3,4,6,2,3,1,1,1,1,1,1,2,2,3,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,4
14255,1,0,0,2,0,5,3,6,1,6,7,1,1,2,2,2,2,7,6,6,6,7,7,1,10,7,8,1,1,2,1,2,2,2,7,7,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,6
14332,1,0,0,1,0,3,1,9,1,1,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,1
14551,1,0,0,2,0,6,5,8,2,4,4,1,1,4,2,2,4,4,4,2,2,2,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2
14779,1,0,1,1,0,3,3,5,3,9,6,0,0,7,7,7,8,7,7,4,3,2,3,1,2,4,4,1,1,1,4,3,3,2,7,5,5,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,3
14946,1,0,0,2,3,9,2,7,1,3,5,0,1,10,10,10,11,8,9,10,2,2,2,1,10,3,4,1,3,3,3,4,5,5,10,6,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,3
15847,1,0,0,1,0,6,2,5,1,3,8,1,0,3,2,3,2,8,9,8,2,2,2,1,2,3,3,1,2,2,3,3,3,3,9,7,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,6
16764,1,0,1,1,0,8,8,10,1,4,9,1,1,13,14,15,13,8,7,6,9,9,8,1,7,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,7
17315,1,0,1,2,1,10,8,3,1,5,6,0,1,7,7,8,9,13,11,13,5,7,9,5,8,3,3,1,1,1,10,9,9,9,10,9,7,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,9
17719,1,0,0,2,3,5,2,9,2,2,3,1,1,2,2,1,2,3,4,2,7,8,4,1,7,3,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,6
20726,0,0,0,3,0,2,2,5,2,2,5,0,1,1,2,2,2,2,3,5,2,2,3,1,6,3,3,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
517,1,6,1,1,0,5,3,4,2,3,9,0,0,4,4,3,3,6,6,6,6,7,8,3,5,10,8,3,4,4,2,4,4,4,9,7,4,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,5
21378,0,5,1,2,0,2,1,10,2,2,10,0,0,2,3,2,2,5,5,3,6,3,3,2,8,5,5,2,4,5,1,1,2,2,2,7,10,1,3,4,3,4,4,4,4,4,1,1,1,0,0,0,0,0,0,2,9
21434,0,4,0,2,0,4,1,7,1,1,5,0,1,2,2,2,2,2,2,1,2,2,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2
21506,0,1,1,1,1,2,7,10,2,4,8,1,0,4,3,3,6,6,8,7,5,6,7,4,6,6,6,4,4,4,1,2,2,3,6,8,8,2,1,1,1,1,1,1,3,12,0,0,1,0,0,1,0,1,0,6,6
22435,0,6,0,1,0,3,2,4,3,3,6,0,0,2,2,2,2,4,4,5,5,4,6,1,3,9,8,2,3,4,1,1,2,2,5,4,3,1,2,2,3,4,3,4,3,4,1,1,1,0,0,0,0,0,0,6,7
3020,1,6,0,1,0,7,4,3,3,9,10,1,0,3,3,3,4,5,5,6,7,6,7,1,2,10,8,1,3,5,3,3,2,2,5,5,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,8
22541,0,6,0,1,0,6,1,5,2,1,9,0,0,4,4,3,3,5,4,6,4,4,4,1,4,5,5,2,4,5,2,2,2,2,6,4,3,1,1,1,3,3,4,4,4,4,1,1,1,0,0,0,0,0,0,6,6
3411,1,5,0,1,4,4,5,3,2,3,6,0,0,4,4,3,4,2,3,3,3,3,4,1,2,7,5,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,4
23276,0,4,1,1,1,6,4,2,2,9,9,0,0,2,2,2,3,4,4,4,7,7,5,1,2,10,7,1,1,1,5,4,4,5,10,9,6,1,2,5,4,5,4,6,4,6,1,1,1,0,0,0,0,0,0,5,7
4520,1,4,1,2,0,10,10,3,2,2,8,1,1,7,7,7,7,10,10,10,15,14,15,1,8,4,4,1,1,1,8,6,8,10,10,10,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,7
24246,0,4,0,2,0,3,3,2,4,2,10,1,1,4,2,2,4,10,9,10,13,12,12,6,9,10,9,1,3,3,3,3,4,5,8,6,4,1,2,4,2,4,2,4,2,4,1,1,1,0,0,0,0,0,0,9,9
5525,1,0,0,1,0,4,2,9,1,2,8,1,0,9,9,1,9,3,3,3,5,4,5,1,4,1,1,1,2,2,1,2,2,2,5,7,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
6128,1,0,1,2,1,6,7,3,2,4,8,1,1,4,4,3,4,11,9,7,6,6,8,1,5,6,9,1,2,2,1,1,2,3,5,9,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,6
7400,1,0,0,2,3,3,7,5,2,2,7,1,1,6,6,3,7,9,5,4,5,7,7,1,5,3,5,1,1,1,1,4,4,4,7,6,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,5
7512,1,0,1,2,0,9,6,10,2,2,3,1,1,3,2,2,3,2,2,2,4,2,2,1,5,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,1
8112,1,0,1,1,3,2,4,3,2,2,9,1,1,10,10,6,10,2,3,5,5,6,8,1,2,6,5,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,4
10815,1,0,1,1,0,10,10,5,2,3,7,1,1,4,3,2,4,6,7,6,10,9,9,3,5,4,5,1,1,2,1,4,3,3,5,4,9,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,6
13154,1,0,0,2,7,6,4,10,1,6,6,0,0,7,7,5,7,6,5,7,6,8,9,1,7,3,6,2,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,2
20586,0,0,0,1,3,5,3,8,2,2,7,0,0,3,3,4,2,4,3,4,3,3,5,1,2,10,6,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,7
13650,1,0,0,3,0,8,4,10,1,3,5,0,1,7,7,7,8,9,10,14,4,5,7,2,9,9,9,1,2,2,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,4
15232,1,0,1,1,6,5,4,10,1,7,8,1,1,11,8,8,11,7,8,9,8,9,10,1,5,2,2,1,2,2,3,3,3,2,6,5,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,4
16534,1,0,0,2,7,2,8,10,1,4,10,0,0,15,15,15,15,14,10,12,12,7,6,2,5,2,2,3,3,4,10,10,9,7,6,5,7,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,8
18286,1,0,1,2,0,4,3,8,1,2,2,0,1,2,3,3,2,2,3,3,3,4,5,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,1
18327,1,0,0,2,0,9,8,4,1,3,8,1,1,9,8,8,9,9,9,9,10,9,10,5,10,9,10,1,1,2,1,2,2,2,2,5,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,9
20775,0,0,0,1,0,6,3,10,1,2,3,1,0,2,2,2,2,2,2,1,2,2,1,1,6,5,5,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2
576,1,5,1,2,1,6,4,8,1,4,4,1,1,5,6,7,5,3,4,6,3,2,4,1,9,4,4,1,1,1,3,5,4,4,5,4,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2
21279,0,5,0,1,0,6,3,8,1,3,6,0,0,2,2,2,2,4,5,7,8,9,10,1,6,6,5,4,4,4,3,3,3,3,5,4,3,1,1,1,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,7,2
1233,1,1,0,1,8,5,2,10,1,4,4,0,0,2,2,2,2,3,5,4,5,7,7,4,2,6,5,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,2
2239,1,1,0,1,1,4,2,9,1,2,7,0,1,6,6,7,6,6,6,5,6,8,8,1,9,10,10,1,2,2,10,10,10,10,6,5,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,6
2348,1,1,0,1,0,2,2,9,3,2,8,0,1,5,4,4,5,5,6,7,3,3,4,1,2,9,8,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,5
22005,0,4,1,2,0,2,4,4,2,2,9,0,1,5,3,2,4,6,8,8,6,5,5,1,3,8,6,3,4,4,2,4,4,3,5,6,4,1,3,3,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,7,3
22741,0,4,0,2,0,5,1,7,2,1,3,0,1,4,5,6,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1
22847,0,5,0,2,1,9,9,7,2,3,5,1,1,1,1,1,2,5,2,2,8,2,3,3,6,2,2,1,1,1,1,1,1,4,4,4,10,1,1,1,1,1,3,10,3,10,1,1,1,1,0,1,0,1,0,2,7
23572,0,4,0,1,0,9,2,10,3,4,9,0,0,5,5,5,4,5,6,8,6,6,7,1,2,9,6,3,3,4,3,2,3,3,4,3,2,2,1,1,1,1,2,2,2,2,0,1,1,0,0,0,0,0,0,9,7
4605,1,4,0,1,1,7,7,10,2,9,9,1,0,6,7,6,6,10,13,14,8,6,5,1,7,9,6,1,2,2,4,3,3,3,6,5,3,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,8
25118,0,6,1,1,2,6,6,4,2,10,9,1,1,4,4,4,4,3,3,4,5,4,5,1,2,3,2,2,2,2,1,1,1,1,1,4,4,1,1,1,1,1,1,1,3,8,0,0,1,1,1,1,1,1,1,9,6
5499,1,0,0,2,1,3,9,8,2,5,10,1,1,6,6,5,6,5,5,4,7,7,7,1,3,4,5,1,1,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,7
5614,1,0,0,2,0,3,1,8,1,1,4,0,1,4,5,6,4,3,3,4,6,4,4,4,1,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2
7434,1,0,0,1,0,5,4,3,1,5,9,0,0,9,8,3,9,3,3,3,3,4,4,1,5,5,4,1,1,1,2,2,2,2,8,6,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,5
9271,1,0,1,2,0,9,7,4,2,3,5,1,1,3,3,3,2,2,3,4,5,5,7,1,3,1,1,2,3,3,1,1,1,1,1,3,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
9766,1,0,1,2,2,10,10,2,1,9,6,1,1,9,9,9,9,7,7,8,10,10,10,1,6,5,6,1,2,2,7,6,5,5,10,9,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,5
10022,1,0,0,2,0,8,10,3,2,2,10,1,1,8,7,7,8,6,5,6,9,9,9,3,4,7,7,1,2,3,10,10,10,10,10,10,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,7
10418,1,0,1,2,0,10,8,8,1,6,2,0,0,1,1,1,1,2,2,3,2,2,2,1,7,1,1,1,1,1,1,1,2,2,5,5,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,1
11776,1,0,1,1,2,7,4,9,2,2,6,0,1,4,3,4,5,5,5,3,3,2,4,2,8,6,8,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,2
12675,1,0,0,1,3,8,10,6,3,3,10,1,0,5,4,4,5,9,9,9,10,10,12,1,9,7,8,1,2,2,6,8,7,6,6,6,10,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,9
13468,1,0,1,1,0,6,7,8,3,2,5,0,1,5,3,3,5,8,8,6,10,11,9,1,7,9,5,1,1,1,1,1,1,2,2,2,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,3
14122,1,0,0,2,3,6,4,9,3,5,6,0,0,3,3,2,2,6,6,8,3,3,4,1,9,8,8,1,1,1,3,4,3,2,4,3,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,4
14894,1,0,1,2,0,1,1,10,1,1,5,0,1,14,11,9,15,8,9,4,4,4,5,1,10,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3
16221,1,0,1,2,2,2,8,4,2,7,6,0,1,4,4,4,3,4,5,6,3,4,4,1,2,3,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4
18058,1,0,0,3,3,9,10,5,2,9,6,1,1,3,3,3,4,4,4,4,7,7,7,1,4,4,4,1,1,1,1,1,1,1,1,6,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,4
20689,0,0,0,2,0,2,3,2,3,3,10,1,1,5,5,5,4,15,15,15,8,7,2,1,5,9,8,1,2,4,9,8,9,10,10,7,3,1,1,1,2,4,2,4,2,4,1,1,1,0,0,0,0,0,0,6,7
19947,1,0,0,1,0,3,2,9,2,5,3,0,0,3,4,5,3,2,2,2,2,2,3,1,2,1,1,1,1,1,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,1
20057,1,0,0,2,1,7,7,7,1,6,10,0,0,8,8,9,9,8,8,3,6,5,4,1,6,6,5,1,3,3,1,4,3,4,6,6,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,5
20818,0,0,0,2,0,2,4,9,3,2,8,1,1,7,8,9,7,10,11,11,9,8,9,1,10,7,8,4,5,5,10,9,7,5,5,4,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,5
21566,0,1,1,2,0,3,4,8,2,5,6,1,1,2,2,2,3,3,4,2,6,7,4,1,6,9,9,2,3,3,1,6,6,5,6,6,3,1,3,4,4,4,4,4,4,9,1,1,1,0,0,0,0,0,0,3,2
21602,0,1,0,2,0,9,2,4,2,4,6,0,0,3,1,1,2,8,7,9,8,2,2,1,8,8,9,1,2,3,3,3,3,5,8,6,9,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,3
1752,1,1,0,2,1,8,5,2,1,5,7,1,1,7,8,9,8,7,7,6,9,10,9,1,8,8,10,3,3,4,8,9,9,8,10,9,7,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,4
21721,0,1,0,3,0,2,2,1,1,2,4,0,1,1,1,4,1,3,5,8,2,2,4,1,5,1,1,3,4,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2
3796,1,4,0,1,3,3,6,5,1,3,7,0,0,2,2,2,3,7,6,6,6,2,1,2,9,1,1,1,1,1,1,4,4,7,7,8,5,1,2,3,4,7,4,7,4,7,1,1,1,0,0,0,0,0,0,5,6
4102,1,5,1,1,0,7,9,6,1,5,10,1,1,7,7,8,7,9,9,10,13,12,14,2,7,6,5,3,3,4,4,3,3,3,9,7,3,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,9
4578,1,4,0,1,4,5,4,8,1,2,7,0,0,8,8,8,7,4,5,6,2,2,3,1,2,4,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,3
24375,0,4,0,1,5,9,6,4,1,2,9,0,0,5,6,1,5,9,9,7,8,5,2,1,6,5,4,1,2,2,1,4,4,4,9,8,8,1,3,3,4,5,5,7,5,7,1,1,1,0,0,0,0,0,0,6,5
24411,0,6,0,1,4,3,2,5,2,3,9,0,0,6,7,3,5,4,5,5,7,8,7,1,2,5,3,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,8
25468,0,5,1,1,2,2,3,9,2,6,6,0,1,2,2,2,3,2,2,4,3,4,7,1,3,9,8,2,3,3,1,1,1,3,3,8,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,3
5646,1,0,1,2,0,1,7,4,2,4,5,1,1,3,3,5,3,4,5,7,7,8,10,3,8,3,3,1,1,1,1,2,3,4,7,10,8,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3
20375,0,0,1,1,1,5,6,10,1,6,8,1,1,2,2,2,3,8,9,9,10,10,11,1,5,9,8,3,3,3,2,2,2,2,2,6,7,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,7
7419,1,0,0,1,1,3,4,9,1,2,3,0,0,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,1
7563,1,0,1,1,0,5,7,5,2,10,10,1,0,9,10,10,9,15,15,15,13,13,15,1,8,3,4,1,2,2,4,4,4,4,10,10,9,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,9
8276,1,0,1,1,0,2,4,4,2,3,5,0,1,3,4,2,3,3,4,5,6,7,8,1,6,1,1,1,1,3,1,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1
8422,1,0,1,2,0,6,4,4,2,6,4,1,1,2,2,2,2,2,2,3,3,3,4,1,4,4,4,1,1,2,3,3,2,2,4,4,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,1
9530,1,0,0,2,0,5,7,7,2,2,7,1,1,14,15,15,12,4,4,4,6,5,6,6,5,2,2,1,1,1,10,8,8,8,10,9,10,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,5
12297,1,0,0,2,3,10,8,7,1,2,6,1,1,8,8,8,8,3,3,5,3,2,2,1,7,8,8,2,2,2,4,4,3,4,9,6,7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,8
14175,1,0,0,1,0,6,6,8,1,3,3,0,1,2,1,1,2,2,2,2,3,3,2,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,2
15507,1,0,1,3,5,6,7,9,2,3,5,0,0,3,3,4,3,4,5,5,4,5,7,1,5,3,3,1,1,1,1,1,1,1,1,2,7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,3
15589,1,0,0,2,0,3,2,10,1,3,6,0,1,2,2,2,2,4,6,8,2,2,2,1,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,2
16493,1,0,1,1,3,9,8,8,1,4,7,1,1,15,15,15,15,4,5,6,7,8,9,4,6,4,5,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9
16664,1,0,1,2,2,6,4,2,3,10,9,0,0,7,7,7,7,9,9,9,3,2,4,1,10,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,1,1,0,0,0,0,0,0,9,8
17478,1,0,1,1,6,5,5,9,2,2,6,0,0,9,9,9,9,3,3,4,6,5,5,1,9,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,3
18113,1,0,1,1,1,4,3,7,2,5,7,0,0,9,9,8,10,5,6,5,6,6,8,1,10,4,4,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,6
20684,0,0,0,2,0,10,7,7,2,2,9,1,1,2,2,1,4,8,8,8,9,9,7,2,10,9,10,2,3,3,6,6,6,6,9,9,7,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,7
19746,1,0,0,2,2,7,4,6,2,3,5,1,1,2,3,3,2,2,3,4,4,5,7,2,3,3,3,1,2,3,1,1,1,1,1,4,7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,4
373,1,4,0,1,0,3,3,3,2,2,3,0,0,2,2,2,2,2,2,2,2,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
21396,0,4,0,2,0,10,3,10,1,2,9,0,1,2,2,2,2,10,11,10,14,15,14,2,1,2,3,1,3,4,4,3,3,3,6,5,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,5
1665,1,1,1,1,2,8,6,3,1,2,7,1,1,6,6,5,5,3,4,4,4,4,4,1,4,6,4,2,2,2,4,4,4,3,10,7,7,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,2
2373,1,1,0,1,0,2,1,9,2,1,5,0,0,5,5,4,1,4,6,9,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
3051,1,6,0,2,0,10,2,7,1,3,10,0,1,5,4,4,5,9,10,11,6,4,4,3,10,6,7,3,4,4,4,4,4,4,10,8,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,7
3156,1,4,0,1,4,3,2,9,1,4,9,0,0,7,7,6,7,6,4,6,6,8,9,1,3,4,4,3,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,3
3422,1,5,0,1,4,3,4,10,1,3,6,0,0,4,5,6,4,5,6,8,5,7,8,1,3,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,5
3706,1,4,0,2,7,2,2,7,2,3,5,1,1,7,7,6,9,3,5,6,6,8,9,3,9,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2
25302,0,6,0,2,0,3,7,8,1,4,9,0,0,4,2,1,4,5,6,7,8,8,10,1,5,6,4,1,1,2,6,4,3,3,5,9,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,5
25451,0,5,1,2,0,2,8,5,3,2,10,0,1,9,7,6,10,12,14,15,13,15,15,1,9,8,10,4,4,4,3,4,4,4,8,9,8,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,9
