用户ID,信用评分
13290,99.68
13422,72.48
18894,99.04
19050,97.36
19060,93.64
19725,99.22
20969,56.13
1002,90.7
1553,99.42
1829,87.2
2670,57.02
22653,31.39
3218,29.79
23648,7.58
6132,97.19
6694,86.58
8622,98.48
9128,99.7
9234,99.76
9773,98.87
9950,99.37
10404,97.97
11428,99.85
12476,93.38
19764,99.79
20935,8.42
1309,96.22
1729,98.26
2800,79.44
22430,17.72
23099,6.99
23706,13.86
4491,36.24
6933,95.69
7474,99.72
12359,95.81
13184,98.43
13329,99.56
16860,98.95
18628,99.75
19006,98.52
1348,96.75
22307,17.48
22478,11.12
22749,21.25
3242,81.52
23209,34.91
3962,94.46
4039,91.38
4745,55.71
24915,19.19
5166,80.42
5375,98.68
5644,97.55
13081,99.22
14682,99.78
16858,98.7
227,98.61
18475,99.93
19266,99.11
19886,99.02
422,80.22
539,55.01
21493,54.92
22496,15.85
22963,19.16
3712,57.66
3971,66.95
23716,14.14
24036,35.93
5642,99.67
6589,97.94
8015,99.62
8224,99.8
10629,98.34
13917,98.07
15339,99.59
16008,99.84
16578,99.45
17388,99.45
17407,99.35
17742,98.7
20708,62.71
19483,99.62
19595,99.89
2296,72.39
2436,92.55
22211,20.67
22407,5.54
24326,5.7
5391,98.34
6377,99.56
7047,93.67
7385,99.48
9481,98.82
9561,99.79
10545,99.61
11367,98.78
12260,98.89
13604,99.48
14672,98.19
17927,98.23
18735,99.76
19986,98.59
600,12.98
1241,96.6
21502,7.96
24119,28.94
24489,10.16
4864,88.68
24869,6.0
4997,99.39
25528,17.56
6024,92.95
6494,99.68
7227,63.62
7526,99.37
8711,96.16
9913,90.33
11074,99.22
14021,99.14
19142,99.71
19733,98.61
2781,87.85
2809,52.98
23144,48.23
23157,15.69
23740,31.69
24623,6.46
24630,12.9
25193,34.2
5936,96.99
6055,99.61
6058,95.81
6060,98.29
6299,99.6
8690,99.34
10829,98.62
11696,99.58
13109,97.51
13857,99.83
16366,99.32
16967,95.86
419,21.68
446,66.27
21123,9.8
21797,5.27
22027,22.51
23248,60.18
5843,99.43
8506,99.08
9668,99.35
15802,99.91
16025,99.62
16524,99.41
17069,96.74
17299,96.43
17947,99.05
3117,58.49
22793,17.01
3250,41.18
3488,92.02
23255,19.11
3818,22.47
4687,39.56
5245,86.7
6782,99.29
13698,99.81
14936,98.88
16304,99.3
20294,99.74
20790,50.06
359,8.62
21152,10.84
1931,97.81
2013,88.08
2264,81.87
2285,82.81
2947,76.89
3188,62.63
23003,11.29
4598,93.06
24914,36.31
8802,99.37
10964,95.42
13818,99.1
14279,99.72
15588,99.9
17385,93.48
18356,99.44
19470,92.76
20147,99.89
1053,93.15
21524,8.93
21585,18.74
2508,32.1
22144,21.07
3348,81.25
23440,34.64
24469,8.6
24629,88.43
9362,99.73
9914,99.54
10377,98.86
10780,99.84
13094,98.1
13432,98.21
14540,91.47
15003,98.74
15442,97.77
19313,96.57
19332,77.27
331,99.23
2317,34.86
22515,54.34
23029,12.91
23410,6.9
24193,9.96
24846,59.44
25116,11.98
6815,98.92
8856,99.87
9416,99.35
10514,99.48
11232,97.03
16883,99.9
16974,99.89
19092,81.09
19778,99.61
19863,99.06
1210,72.66
2388,40.35
23607,30.96
24572,41.89
24849,5.66
4987,75.18
25348,17.15
25636,36.79
7012,94.82
7903,99.7
8516,98.14
9898,99.54
10104,97.42
13920,98.7
14059,97.31
14855,99.39
16317,98.44
16420,99.63
208,98.02
1329,96.29
2096,91.6
22952,13.41
3613,93.69
23420,30.17
24253,43.23
7698,98.91
9218,99.15
11935,99.37
12230,99.38
12959,99.89
14260,99.59
14280,99.65
18527,99.55
18775,98.84
20862,41.75
21143,16.5
854,96.58
2276,90.84
2545,81.4
4018,62.2
24017,9.07
5054,90.27
6367,98.94
6725,99.95
11040,99.72
11931,98.99
13134,98.22
14664,98.7
15384,97.2
16766,99.85
18414,99.5
18582,99.56
18863,98.53
20070,86.8
20337,99.3
699,65.99
755,95.22
2040,95.78
24433,12.08
8997,99.24
9454,99.75
9812,98.88
12101,99.22
14417,99.92
219,95.66
17944,99.67
20828,14.75
21655,48.8
2480,72.3
22692,12.58
3279,62.19
23178,21.33
23385,13.19
3833,99.18
25378,48.0
5773,91.81
9010,99.82
20493,47.11
11501,99.55
12716,98.54
15416,99.81
16129,99.57
17144,99.72
17201,99.7
17593,99.32
18963,99.48
1806,93.18
2427,26.24
23530,23.43
23587,11.62
4544,91.48
24452,44.04
25145,30.29
6837,99.44
7933,91.3
12107,99.09
12876,97.52
15849,97.03
16538,99.28
18008,96.65
21328,31.4
1757,96.29
2351,98.39
21966,15.28
22063,18.2
3782,64.83
23505,7.92
23830,28.1
4733,97.44
5765,99.71
8001,98.22
8183,99.61
10862,99.44
11291,99.7
14238,99.04
14484,99.79
16709,99.19
17327,84.16
18725,99.24
19511,99.69
337,83.65
682,16.7
21627,84.05
21970,9.72
23375,11.53
24382,17.78
24855,17.52
5438,97.99
5978,89.52
6079,99.91
8448,99.97
20506,7.63
12016,98.94
13363,97.67
13530,98.08
14389,99.76
14700,87.97
17340,98.16
17965,83.46
19217,81.59
20816,86.48
606,49.1
21300,10.24
21332,28.88
3400,8.3
6660,99.5
7008,98.87
7799,99.38
9999,98.21
10805,97.56
11210,97.95
13427,99.0
14199,97.83
14987,98.82
18087,99.74
18270,99.41
18756,99.56
19567,98.13
20327,95.19
21242,10.91
21395,14.99
1068,90.8
22360,35.74
22674,35.87
23054,74.51
5788,99.32
8129,99.66
11394,93.61
11735,99.53
13457,93.89
15021,99.4
21342,5.82
1349,94.53
1617,97.21
21960,7.0
2499,90.03
22338,26.27
23860,7.42
4180,86.81
24756,11.36
25332,27.11
5240,60.89
6323,99.21
8174,97.65
12003,99.26
12167,99.53
13576,98.68
13670,99.93
13868,99.58
15158,98.41
15184,78.46
15875,97.8
16888,99.78
17314,99.73
17668,99.42
19166,99.59
2795,96.68
22941,22.48
4868,40.68
9734,99.74
15341,99.96
19852,97.27
19898,99.42
639,82.93
696,57.78
2095,89.62
2190,93.95
2338,98.0
2585,46.34
2914,81.48
3461,92.88
23493,23.4
24004,18.47
4453,79.84
4510,72.5
5554,96.91
8520,99.46
10672,99.72
15219,96.75
18796,99.29
20263,98.43
353,84.74
21398,40.09
21479,37.41
21485,72.26
22514,18.59
3136,90.65
3430,84.83
23764,29.26
24548,7.13
4890,96.02
25001,19.74
7340,99.71
8195,99.59
9549,99.77
12152,99.63
14030,99.11
14198,95.38
14808,99.04
15391,99.64
15688,87.32
17814,97.11
20049,97.67
1021,96.99
2451,92.44
2706,93.39
22437,26.85
22552,43.15
23210,5.4
13331,99.9
14973,99.78
17734,99.86
18502,99.82
18785,97.73
20369,99.36
887,90.23
1135,96.14
21509,76.8
22052,21.61
22884,64.08
3589,80.43
4436,96.05
4692,62.47
7022,99.32
8180,99.67
8809,99.62
11930,99.5
13047,99.78
14410,98.93
17198,98.24
17717,99.41
19162,99.78
21071,19.89
2114,80.18
3374,88.7
23171,14.58
3529,58.83
23275,6.25
4651,96.65
24750,15.92
6339,91.42
8584,99.8
9661,99.85
10449,99.96
12748,97.95
14222,92.03
15275,97.63
18127,99.41
21240,7.83
730,84.02
21534,6.9
22170,14.09
2655,80.06
23181,31.31
3532,82.1
4523,36.25
4933,83.77
9931,99.66
11403,99.35
12609,98.31
12788,96.92
13940,99.72
15897,99.61
16064,99.78
350,21.44
22270,41.93
22511,16.07
3910,70.2
4310,39.14
4541,59.57
4882,43.83
24771,38.28
25261,8.11
5217,33.93
6286,99.75
6945,95.14
9032,99.37
9070,99.49
18158,91.58
18944,99.82
19903,99.44
20169,99.46
21186,5.33
2535,94.18
3183,92.74
23285,29.89
23561,59.14
24394,26.44
24990,14.24
5805,99.86
6380,95.64
8005,99.06
15551,99.7
316,98.34
1436,92.22
2008,68.59
2206,96.07
2549,95.42
22497,17.61
23018,9.0
4071,94.48
4815,9.31
24704,25.31
5114,34.77
9881,99.05
10325,99.1
11611,95.7
11701,99.64
13600,39.87
14072,99.87
14452,96.4
15186,99.75
15932,97.98
17804,99.93
1083,89.86
1433,84.37
1865,95.11
22024,44.68
2724,73.13
3307,32.78
4380,18.32
25070,12.79
7751,86.83
10855,98.93
11683,94.64
12683,95.65
16043,97.28
16309,97.83
16537,96.75
17307,94.96
19286,99.83
19610,99.9
19631,92.36
658,83.84
697,85.91
3927,92.0
23801,6.43
25472,8.38
25586,9.69
5510,99.7
8989,99.79
9385,99.37
11418,99.73
12564,99.78
13756,98.75
14838,97.22
231,99.46
20779,32.54
21057,30.92
1364,91.71
1614,89.84
2030,99.29
22329,7.22
2979,29.51
6972,99.71
12223,99.89
13291,99.52
13666,97.35
15377,98.82
16081,98.73
16496,99.06
16508,65.03
17629,99.05
20679,38.4
19366,99.02
270,86.8
21621,34.86
1744,85.33
2039,98.58
25011,50.84
25530,36.1
6455,98.88
9844,99.88
10288,99.45
12210,99.95
12233,99.73
18767,99.28
20353,98.05
20770,56.72
22169,5.54
23517,25.44
4011,99.54
23952,19.69
24386,5.93
24995,11.42
6370,99.8
8349,97.57
10369,95.26
11841,99.49
14299,98.89
20654,88.32
17803,98.01
17838,99.68
18611,41.65
19990,99.43
641,49.18
1634,98.47
3749,94.3
4336,88.37
24148,26.38
24325,9.14
5653,99.33
6731,98.74
7345,95.81
9408,97.12
11143,97.85
13252,98.85
14319,89.75
17706,99.68
17857,98.99
19174,99.42
19509,97.02
651,78.54
897,96.0
2188,92.12
2846,67.12
3472,88.57
24260,25.15
6394,95.9
11430,99.3
11934,99.82
12394,99.46
12926,98.65
13161,98.03
14913,95.61
15628,98.52
18289,99.64
19449,93.59
467,8.95
21062,29.55
21403,37.84
2353,58.06
22399,30.65
22712,28.69
24122,15.38
5696,96.67
5976,99.64
11553,99.42
12523,99.41
13367,87.52
18088,99.31
18927,99.45
2419,98.54
2954,90.9
23256,13.93
23330,45.34
23492,12.6
4093,51.2
24829,10.47
25177,60.71
25673,28.65
5796,99.14
6896,98.88
7930,99.66
8200,98.74
8485,99.93
8557,98.66
8760,99.52
12658,99.8
13627,82.28
14276,99.9
17939,97.51
19515,99.15
19612,88.87
24169,53.34
5061,89.48
5329,96.25
14738,99.45
16284,99.48
20711,31.4
19427,99.7
20815,25.89
423,11.34
1731,91.53
2247,78.35
3598,92.96
23358,5.72
3942,83.35
4157,85.15
24013,50.07
24888,20.35
25316,10.32
7756,91.87
9876,99.49
9917,99.29
11859,99.73
14057,99.53
17538,98.76
19876,99.71
554,15.32
21360,30.98
2216,99.8
2450,61.08
3385,58.96
4055,19.45
23891,39.34
4522,26.66
25135,11.29
5927,96.24
11671,99.64
11789,99.22
14240,50.62
14380,99.88
15564,99.8
16416,99.79
19267,99.26
20189,99.32
21601,5.58
1746,97.3
22199,37.42
23609,20.66
23859,51.15
23900,9.57
23988,16.86
24134,23.44
9572,97.59
10697,90.09
11557,99.71
14159,98.92
14376,94.77
15445,99.39
18569,99.44
18746,99.5
20194,99.24
20794,58.7
1064,63.71
23014,53.56
24022,37.42
24422,25.32
25370,7.96
6885,99.57
6976,95.92
7037,99.8
10826,97.29
11139,99.02
19192,99.92
19305,99.03
253,97.44
19609,99.71
20122,99.7
20858,63.99
1207,76.64
1456,79.06
2633,58.83
2686,57.84
5118,50.38
5473,99.68
9558,99.74
13228,99.65
13701,98.91
14534,97.02
14823,83.67
18873,99.71
414,89.99
23946,31.8
24421,25.66
4732,58.02
24719,11.05
24920,9.54
6196,99.96
6488,98.38
8239,99.61
8326,99.62
20448,72.62
15083,99.28
17121,97.96
17836,98.67
19138,98.24
19634,99.65
22136,34.76
22799,33.26
23030,39.32
3744,95.41
25012,13.06
7720,99.59
8311,98.29
8474,99.62
12465,99.75
12495,99.6
15113,99.67
15190,99.93
15713,97.76
16505,99.4
18435,99.27
914,93.32
1610,94.27
22018,14.92
23170,28.21
3593,41.86
3655,83.99
25113,10.2
6445,99.38
7396,99.94
10257,99.19
16118,93.77
21104,7.99
1500,97.65
1517,92.58
1784,97.77
1900,90.76
21788,29.92
22158,21.43
23270,32.55
23315,7.03
23320,29.4
25395,37.48
6702,99.46
6741,99.98
8391,97.33
9743,97.49
11146,99.76
11540,96.34
18940,98.35
21356,28.4
1490,76.77
22309,14.09
23056,21.66
23221,9.16
23356,9.19
23676,61.9
8497,98.61
11506,69.2
12398,99.89
13000,95.79
13177,98.72
14725,98.04
14877,99.09
18784,97.28
19376,98.49
1638,95.97
2237,86.5
3740,82.66
23932,5.39
24140,28.79
25130,12.6
6718,98.96
8390,99.83
8908,98.91
10395,99.43
11407,95.24
14316,99.25
15294,99.56
15373,96.32
15467,99.87
16477,99.91
18741,99.28
22462,16.23
23845,19.75
4447,57.86
25533,5.2
6545,96.89
7376,99.83
14490,97.73
17023,99.2
18484,97.73
20096,98.79
21680,15.31
2047,93.93
3216,49.21
22905,15.56
23191,44.33
7249,99.31
9039,99.26
10991,96.6
20595,58.66
14662,99.71
20667,94.27
18376,99.74
22098,27.07
22391,24.08
22518,18.75
3120,8.39
5333,95.88
6560,95.25
7370,99.86
8230,99.38
8837,99.49
9029,96.53
10323,98.26
12537,99.65
15165,99.53
15335,98.92
17010,99.62
18947,99.94
22591,20.26
23034,21.37
5311,91.64
9225,99.92
11508,97.56
12612,99.82
12745,99.39
17103,99.25
19881,99.44
22284,7.34
4027,58.82
24040,16.96
24054,42.1
24264,11.57
4828,38.36
25423,16.29
7141,98.4
8128,99.75
15859,98.44
16074,99.67
16149,98.32
16956,66.48
17569,97.28
18661,98.8
19265,99.09
2602,94.08
2823,80.02
22787,10.82
22996,11.83
3369,58.39
24863,11.84
5156,61.66
7634,99.27
8678,99.69
9568,93.61
11322,97.19
11649,99.82
13509,98.43
15560,99.67
17664,98.29
17876,97.8
20364,99.13
1762,97.77
22032,6.84
23132,8.59
23502,26.59
3964,93.68
5813,92.3
6492,98.93
20417,61.66
8729,99.87
10206,99.57
10467,99.91
10951,99.14
14247,99.17
20268,99.5
20927,22.8
617,83.62
3052,53.15
3084,83.33
23877,16.33
24684,8.01
6316,99.86
7489,99.63
10820,99.96
11401,95.85
12700,99.89
17361,98.29
21200,9.3
1197,93.48
2925,39.29
2930,87.07
22785,15.13
4722,89.21
7162,94.24
7700,99.95
11951,99.82
15355,95.63
20682,80.68
18855,99.62
19487,99.39
1805,62.79
2289,96.76
2405,8.71
22479,11.89
24911,16.77
25319,21.67
5797,99.45
6378,99.73
7447,99.3
8754,96.83
9109,99.35
15154,99.25
17313,91.78
18177,91.9
1893,95.5
1925,85.66
2627,70.14
2700,87.93
4054,90.31
6170,98.9
7091,99.53
7471,99.31
8495,98.14
10484,99.21
11941,99.62
14592,99.67
16531,88.41
16863,97.5
21313,6.77
21570,49.38
3357,30.27
23293,53.29
24109,17.87
24441,9.73
7821,99.89
11453,99.52
13446,99.14
13964,99.01
14413,96.64
15667,98.68
15873,99.16
15879,99.83
17959,99.7
19284,96.56
20017,98.65
328,87.24
22512,8.67
4643,24.76
4937,99.01
8813,99.53
9111,99.55
10660,99.91
10979,93.64
13734,99.14
17830,99.82
20303,99.02
661,28.05
21394,29.55
1360,76.54
1584,98.63
1824,89.07
24927,69.93
6012,99.78
6103,99.68
6281,99.75
8162,98.75
15626,99.58
16126,88.19
20164,99.69
935,70.8
2409,68.97
3055,49.04
3107,82.6
8888,91.46
12524,95.81
12574,99.81
15697,98.79
18099,94.27
324,90.43
21624,46.27
21689,36.8
21692,15.23
22385,23.76
4463,59.19
24748,11.65
25285,45.15
6704,99.75
12303,99.58
14669,99.8
18405,97.08
18841,98.34
18983,99.7
21545,7.36
22175,49.74
23326,40.39
4570,82.87
24494,30.37
5052,95.48
9442,99.94
10415,95.29
11252,98.85
114,78.09
13010,99.67
14267,99.86
15257,96.61
15497,95.21
20286,99.78
20997,20.22
1833,96.68
23230,17.07
23311,43.69
4014,63.51
7984,99.53
8817,99.77
14088,99.86
14972,99.71
16487,68.18
21126,21.41
1620,70.34
2277,96.37
22048,22.39
22303,13.66
24985,12.91
25324,94.49
8852,99.84
10516,99.64
15188,99.56
16338,97.46
17825,98.57
21043,80.86
1998,60.02
22461,32.07
23077,6.15
23489,7.88
3873,83.47
23819,72.1
7106,99.29
8609,99.64
10421,99.5
11890,97.11
13592,97.86
14158,99.35
16482,99.6
18955,99.82
19413,98.34
20987,8.5
3199,72.4
23341,54.95
4988,78.1
25172,27.08
7176,98.8
7714,97.12
8209,95.21
10319,99.37
14232,99.66
17443,99.35
18585,99.62
19862,95.08
1000,95.02
2507,80.69
22194,5.22
22833,57.52
25174,29.98
6009,99.92
8109,99.62
9848,93.13
12585,99.79
14813,99.22
15736,80.76
18112,99.45
19601,89.71
20852,14.28
21155,6.97
22689,64.02
23260,10.22
23970,36.57
24,98.7
7065,99.49
7208,99.64
10294,98.91
12459,98.35
15992,99.28
18864,98.77
962,94.42
3067,11.36
22888,56.65
23486,13.05
23897,35.58
24560,27.89
11004,99.81
12558,99.51
14165,99.7
15686,98.77
18135,92.23
611,83.61
22710,51.31
23127,24.4
24133,8.46
24161,13.99
24381,10.76
5072,53.12
25357,10.3
5567,99.7
7142,99.9
7874,98.84
8508,99.02
12556,99.71
12860,95.91
13986,98.66
14574,99.72
15297,98.16
16049,92.04
907,95.4
22971,27.63
23618,30.96
25653,25.1
12161,99.44
12670,99.67
14046,43.57
15317,98.14
15496,99.45
18344,99.84
18895,99.03
19693,98.97
2563,96.54
22631,11.79
23361,51.41
4129,93.04
12019,99.82
12027,99.8
15161,99.42
17800,99.53
17949,86.97
18092,92.61
19909,98.21
19915,99.75
664,35.64
22662,18.89
4401,56.88
24668,21.41
5086,73.52
8368,98.79
9984,99.43
14305,98.7
14661,94.78
18462,98.48
19607,99.49
19773,98.51
589,54.3
22062,39.31
3965,74.84
25552,37.37
46,98.21
9667,98.91
10231,99.18
13996,96.77
14259,99.17
14633,98.89
16510,99.4
19469,98.78
3047,57.71
11559,99.88
11922,99.53
12287,99.62
14583,89.41
15444,99.76
17356,96.63
17751,99.85
22703,12.62
3663,44.46
25063,23.43
6289,99.51
9875,98.78
12787,90.79
17164,99.5
20104,99.56
1221,97.23
3151,82.83
23102,87.97
4445,72.7
24230,72.21
7571,99.58
8316,97.22
8507,98.25
10378,98.7
12912,98.89
19492,97.21
21764,25.76
2012,73.37
2445,65.42
2703,95.66
6900,99.91
9130,99.26
10198,96.05
21684,46.09
21929,5.25
22894,30.38
4841,75.64
6509,99.69
6591,99.87
7119,98.61
8956,96.44
11856,98.48
11927,99.51
12079,97.25
12877,99.42
13635,99.26
15295,99.3
15613,99.79
16901,99.35
17972,97.86
19606,99.81
19803,98.69
418,85.31
21358,25.51
1148,90.19
1335,98.85
22764,79.41
22844,12.07
23893,37.26
5327,69.48
5691,98.26
8550,98.88
10712,99.22
87,87.13
11124,98.45
12672,98.84
13881,99.78
15009,97.84
15755,99.5
16499,98.64
16865,90.37
19879,99.6
21292,7.8
1786,96.17
21810,5.64
22590,9.2
3341,55.13
23059,39.19
4291,97.68
24121,70.02
24553,52.4
7820,99.88
8104,99.94
10823,99.9
12735,99.54
13662,90.37
14405,99.34
15288,97.55
15908,93.12
20666,25.67
19180,95.33
2054,53.15
2393,98.67
22176,39.31
22691,17.84
3693,39.44
24305,19.72
5175,37.55
6606,98.55
10833,99.88
12738,91.88
12922,98.16
13304,99.47
13962,98.08
14824,98.8
15053,98.18
15460,97.12
15818,99.93
18045,99.2
19082,97.82
19791,99.8
835,81.2
22729,16.06
23252,6.37
3585,98.28
3799,97.24
5248,9.64
10488,97.12
11292,95.05
14190,99.78
14385,99.5
15044,99.02
15462,99.63
15596,98.08
17461,99.94
18142,96.37
2106,91.09
3059,40.15
3124,22.96
24045,12.71
25598,28.96
26,99.68
7025,99.34
7712,99.35
10267,99.44
11305,99.92
12328,99.91
13049,99.93
13825,96.38
16440,96.0
16522,99.72
16788,97.47
17305,99.78
18488,99.88
18754,99.87
19351,99.61
19441,98.87
19529,99.36
19562,99.1
20896,18.88
21418,65.37
753,66.07
21569,20.59
1930,85.85
21847,37.14
22522,56.65
22585,10.8
24173,9.91
24321,7.08
24681,41.75
4895,82.12
25207,24.02
25340,13.15
5396,99.41
6965,99.93
6974,98.83
8821,98.67
9156,99.77
9536,97.72
10183,99.62
11265,98.4
13131,95.0
13859,99.82
14722,99.57
16146,99.31
16661,99.81
17396,97.18
1314,98.45
21613,19.74
21618,8.03
21727,69.63
2697,59.61
2906,97.77
22348,13.73
22916,34.79
23705,16.61
4378,83.76
24208,46.57
24860,5.43
6084,96.93
8284,98.72
8887,96.96
9053,98.52
10958,97.68
11090,99.79
12425,99.57
12717,99.73
14017,97.51
153,99.04
15651,99.43
16287,98.93
18877,99.87
19140,99.57
247,99.05
20832,23.5
475,27.28
970,78.78
1146,83.61
1244,73.18
2137,72.51
2541,91.07
22147,48.7
23290,46.76
3755,15.34
3982,51.02
24602,12.01
25250,17.21
5239,41.8
6081,99.92
7239,98.89
7504,99.79
8337,99.81
9049,99.47
10502,99.5
11117,99.21
11467,99.72
12000,98.69
13992,99.03
14676,99.18
17533,99.5
20821,21.68
21261,13.29
21468,12.3
2299,92.39
22208,15.72
3016,97.0
22641,9.54
23192,20.53
3668,96.04
4214,87.52
24636,16.0
25007,6.48
25410,36.1
6523,99.18
6742,99.7
7449,99.81
9051,99.51
9433,99.77
11786,74.21
13325,99.85
13623,99.52
14093,94.24
15853,98.93
17287,98.96
18538,99.91
20948,14.08
531,69.89
905,90.73
1254,98.06
1295,34.86
1649,25.21
2503,72.9
22092,7.52
4468,23.84
24171,59.44
24192,43.55
24477,34.34
24484,5.64
25276,9.16
25560,42.13
5931,99.81
5977,99.69
6312,84.66
6912,96.92
7267,99.21
8921,98.89
9212,69.16
12534,99.68
12554,99.65
12888,99.74
13222,92.87
14035,98.75
14810,98.38
17552,99.75
361,50.03
1372,99.09
1525,98.47
22047,32.36
3603,93.93
3945,44.06
24265,6.66
24373,6.68
24591,5.59
5003,58.5
25123,26.57
25651,12.47
8322,98.69
8328,99.66
9124,99.51
10210,97.55
12474,99.39
13681,99.53
15824,99.83
16306,99.35
17659,98.08
18884,98.23
20037,97.38
2029,95.9
2789,88.58
2840,83.44
3022,80.44
22976,20.72
3441,90.88
3456,87.02
4162,90.97
23869,49.37
4234,89.34
24000,5.47
4610,77.3
4999,36.42
25264,19.94
5649,99.79
20378,6.25
9292,78.2
11377,99.09
91,99.18
11452,98.51
12828,98.97
14443,99.48
15347,99.84
16337,99.37
16665,99.91
19214,99.4
19794,98.84
20025,99.38
21074,8.06
711,95.47
1260,91.75
21533,8.8
21591,9.74
22011,28.01
24520,8.66
4839,94.97
24838,10.23
25265,14.67
5568,99.34
6352,99.56
6995,99.5
7625,99.66
7778,99.42
7982,97.97
9108,99.25
20476,89.98
10746,99.85
11450,99.12
14002,99.55
16648,99.58
17228,99.65
18903,99.06
18967,99.47
1138,82.22
2125,96.86
2544,48.21
3380,6.16
3636,78.27
4121,93.75
24075,11.65
4708,92.77
4766,51.4
4991,60.31
5270,71.07
6415,99.58
7827,99.53
9517,96.63
10045,97.23
12434,96.9
12768,98.96
123,93.18
14456,99.34
17653,98.33
20685,96.06
18656,98.64
18679,98.71
19613,98.87
19919,99.62
464,29.78
1681,91.8
1910,97.07
21869,24.68
2680,85.72
22504,5.75
22658,9.33
3335,97.6
23554,55.78
4012,81.84
24011,15.17
25003,61.74
25059,42.17
5628,99.89
5981,99.46
6422,99.75
6723,99.91
9832,98.75
10602,99.55
10925,99.26
14658,97.78
16617,99.82
19348,98.71
19798,96.19
20012,99.54
20789,37.15
406,42.66
1315,27.08
1597,52.15
1761,84.9
2637,86.76
22618,45.68
23585,61.14
4058,78.58
4225,58.38
4591,58.93
24667,30.06
24769,37.68
5325,94.26
6489,99.67
6530,99.66
7611,99.52
9959,98.42
10311,99.61
10364,99.1
10990,99.27
11797,99.11
14694,97.45
15577,98.5
18437,99.66
269,99.04
21009,6.58
796,60.64
869,32.49
1020,98.99
21715,43.81
1938,92.78
22142,6.39
22406,6.0
22485,7.91
3152,90.12
3282,53.53
4478,92.65
25159,34.98
7640,99.71
7837,99.52
8188,98.86
10646,94.01
12917,99.88
14711,96.04
14765,99.36
15752,94.23
20641,93.21
16262,97.68
18343,99.33
20041,96.94
21430,30.9
1420,94.49
21580,62.85
2573,96.11
22477,20.27
3186,96.25
23692,11.17
4156,88.05
24728,6.04
5323,52.55
5675,99.44
7353,98.69
9317,99.52
10075,99.2
10459,94.52
11623,99.41
13393,99.67
14206,96.98
15552,96.84
16787,97.64
18266,99.55
18357,99.34
19889,99.39
19945,89.98
1397,91.68
2311,92.26
2787,92.09
22866,7.63
23291,18.77
23881,12.63
4271,54.71
24251,44.55
25046,36.1
5122,11.06
6117,99.04
20384,74.06
6487,98.63
6865,98.43
8283,99.01
9508,99.89
10067,96.42
11983,99.3
20542,95.74
13004,92.24
17445,98.44
17679,98.75
18648,94.58
18707,99.69
20133,99.28
278,98.57
306,96.83
318,99.14
20855,14.25
1940,81.57
3028,15.73
22687,6.83
4592,82.72
24878,55.64
25133,23.65
5179,70.91
5211,90.2
7286,99.64
8431,99.88
9886,99.86
10673,97.99
13416,99.16
14291,99.38
14772,98.47
14990,99.31
15672,99.08
17325,94.13
17397,99.9
18441,99.52
18520,96.24
20965,6.03
634,60.12
2801,96.3
22886,11.89
23884,13.01
4370,80.21
24226,54.0
24355,22.6
24531,24.6
5181,80.15
25566,11.75
6308,99.95
6691,99.5
6982,99.68
7048,99.86
7190,99.19
8102,99.76
9272,99.87
9349,99.59
10071,98.09
10550,99.58
11356,97.36
13494,99.37
13723,98.49
16209,95.39
16403,99.73
17162,98.87
17680,99.44
18268,98.34
18659,99.76
19638,97.19
862,66.63
3031,94.0
22575,9.84
3876,70.6
4177,94.48
24348,6.41
25038,11.0
6189,65.24
6674,99.6
6684,99.53
8706,97.41
11706,97.92
13644,73.23
14013,99.82
14589,98.76
14961,98.71
16750,99.08
18157,95.86
19445,91.4
451,97.48
1390,73.66
1480,97.02
1934,79.4
2099,93.05
3248,86.04
3392,89.56
4188,96.03
4512,38.51
4566,94.31
4719,25.89
24809,6.66
25131,31.19
5732,99.93
6956,96.0
8870,99.81
9820,99.08
20511,51.2
10895,98.87
10935,99.63
13852,99.52
16158,94.89
16198,99.72
17571,99.37
18077,98.17
19302,97.38
575,42.94
747,79.3
1402,90.85
1781,89.36
1933,77.64
21981,6.31
22001,5.83
2734,90.3
22578,8.64
25069,17.91
6274,99.04
47,99.68
7828,98.57
8191,97.3
8519,97.55
10441,99.04
10564,98.66
11094,99.59
11737,99.42
11954,99.29
12803,99.49
13024,99.79
14019,89.03
14836,99.21
15594,99.14
17580,99.77
19029,99.66
19587,96.8
1370,95.78
1430,95.71
