用户ID,信用评分
13290,72.42
13422,46.84
18894,85.55
19050,85.87
19060,82.09
19725,85.93
20969,35.5
1002,91.56
1553,94.94
1829,88.51
2670,32.24
22653,23.07
3218,33.61
23648,13.02
6132,76.16
6694,71.88
8622,89.94
9128,90.88
9234,90.84
9773,90.47
9950,90.5
10404,67.66
11428,68.42
12476,66.7
19764,86.44
20935,8.1
1309,92.58
1729,94.27
2800,59.75
22430,14.56
23099,9.52
23706,19.7
4491,34.56
6933,73.83
7474,90.8
12359,65.12
13184,72.14
13329,72.81
16860,81.42
18628,86.36
19006,85.42
1348,93.73
22307,13.45
22478,10.52
22749,14.46
3242,56.74
23209,31.83
3962,56.78
4039,58.94
4745,45.56
24915,17.31
5166,63.01
5375,76.77
5644,76.39
13081,72.56
14682,72.93
16858,80.29
227,94.92
18475,86.44
19266,86.01
19886,86.08
422,84.59
539,72.11
21493,19.41
22496,13.78
22963,12.91
3712,32.84
3971,43.12
23716,14.45
24036,31.75
5642,77.24
6589,76.75
8015,90.8
8224,90.7
10629,66.84
13917,71.69
15339,72.62
16008,81.7
16578,81.66
17388,81.6
17407,81.61
17742,81.36
20708,31.52
19483,86.32
19595,86.41
2296,85.39
2436,58.48
22211,14.67
22407,7.68
24326,12.3
5391,77.16
6377,77.27
7047,72.94
7385,77.15
9481,90.4
9561,90.84
10545,68.3
11367,67.7
12260,67.76
13604,72.48
14672,71.56
17927,81.42
18735,86.22
19986,85.71
600,49.96
1241,93.42
21502,8.09
24119,21.0
24489,14.31
4864,72.19
24869,12.85
4997,75.67
25528,24.0
6024,73.66
6494,77.24
7227,37.44
7526,90.67
8711,89.61
9913,84.53
11074,67.67
14021,72.27
19142,86.14
19733,85.88
2781,61.03
2809,32.31
23144,27.52
23157,12.65
23740,20.88
24623,13.47
24630,16.66
25193,24.63
5936,76.11
6055,77.38
6058,74.04
6060,76.67
6299,77.33
8690,90.62
10829,67.87
11696,68.25
13109,72.1
13857,72.87
16366,81.71
16967,79.33
419,53.66
446,74.76
21123,9.12
21797,7.72
22027,16.75
23248,37.56
5843,77.23
8506,90.7
9668,90.66
15802,81.95
16025,81.5
16524,81.59
17069,80.5
17299,79.9
17947,81.83
3117,43.2
22793,11.93
3250,35.0
3488,58.98
23255,15.06
3818,24.16
4687,38.58
5245,66.74
6782,77.25
13698,72.84
14936,71.92
16304,81.8
20294,86.43
20790,31.34
359,49.61
21152,10.72
1931,94.44
2013,88.66
2264,83.39
2285,86.41
2947,52.37
3188,52.64
23003,13.0
4598,59.11
24914,22.06
8802,90.52
10964,67.53
13818,72.5
14279,72.72
15588,81.97
17385,78.48
18356,85.91
19470,83.41
20147,86.45
1053,93.72
21524,10.48
21585,19.09
2508,41.84
22144,18.28
3348,57.02
23440,30.91
24469,14.72
24629,48.72
9362,90.83
9914,90.58
10377,66.81
10780,68.35
13094,72.49
13432,71.61
14540,70.3
15003,72.66
15442,80.91
19313,82.83
19332,81.03
331,95.08
2317,62.44
22515,42.53
23029,11.07
23410,12.97
24193,16.85
24846,36.98
25116,15.7
6815,76.65
8856,90.83
9416,90.78
10514,68.0
11232,66.13
16883,81.94
16974,81.9
19092,71.54
19778,86.19
19863,85.98
1210,83.41
2388,61.56
23607,23.69
24572,25.25
24849,12.17
4987,66.91
25348,16.69
25636,26.25
7012,75.59
7903,90.86
8516,90.36
9898,90.76
10104,66.56
13920,72.6
14059,71.63
14855,72.72
16317,81.03
16420,81.83
208,94.6
1329,92.48
2096,89.48
22952,14.69
3613,60.09
23420,20.65
24253,27.44
7698,90.15
9218,90.22
11935,68.29
12230,67.92
12959,72.92
14260,72.78
14280,72.6
18527,86.14
18775,85.3
20862,22.7
21143,13.62
854,94.16
2276,89.52
2545,57.23
4018,47.58
24017,13.96
5054,73.42
6367,77.27
6725,77.45
11040,68.25
11931,68.01
13134,72.0
14664,72.28
15384,69.88
16766,81.86
18414,86.17
18582,86.22
18863,85.04
20070,84.28
20337,86.13
699,73.66
755,93.98
2040,93.65
24433,13.64
8997,90.61
9454,90.89
9812,90.75
12101,67.98
14417,72.91
219,94.25
17944,81.69
20828,11.0
21655,39.16
2480,53.28
22692,18.36
3279,46.03
23178,22.26
23385,15.47
3833,63.45
25378,40.38
5773,74.94
9010,90.84
20493,54.19
11501,68.22
12716,67.91
15416,81.86
16129,81.44
17144,81.81
17201,81.75
17593,80.86
18963,86.33
1806,90.56
2427,26.58
23530,26.11
23587,17.49
4544,57.41
24452,22.31
25145,24.55
6837,77.33
7933,85.9
12107,67.78
12876,72.5
15849,80.16
16538,81.73
18008,80.34
21328,17.81
1757,93.66
2351,94.72
21966,12.77
22063,17.78
3782,33.25
23505,12.84
23830,19.42
4733,62.3
5765,77.28
8001,89.89
8183,90.59
10862,68.11
11291,68.2
14238,72.2
14484,72.84
16709,81.75
17327,77.47
18725,86.25
19511,86.27
337,86.01
682,52.74
21627,45.2
21970,8.98
23375,17.8
24382,20.26
24855,16.86
5438,76.7
5978,71.66
6079,77.41
8448,90.97
20506,39.37
12016,67.63
13363,71.89
13530,71.0
14389,72.56
14700,63.26
17340,80.83
17965,74.39
19217,77.78
20816,36.33
606,67.24
21300,9.91
21332,18.68
3400,18.64
6660,77.05
7008,77.0
7799,90.56
9999,90.3
10805,67.16
11210,66.87
13427,72.47
14199,71.78
14987,72.76
18087,86.39
18270,85.78
18756,86.24
19567,84.87
20327,85.47
21242,11.25
21395,13.8
1068,91.06
22360,21.84
22674,21.76
23054,32.23
5788,77.22
8129,90.75
11394,66.69
11735,68.12
13457,70.52
15021,72.36
21342,7.58
1349,92.81
1617,93.53
21960,9.75
2499,57.92
22338,21.5
23860,12.52
4180,54.14
24756,18.12
25332,24.17
5240,44.44
6323,76.86
8174,90.33
12003,67.87
12167,68.28
13576,72.68
13670,72.94
13868,72.83
15158,72.48
15184,63.03
15875,81.08
16888,81.84
17314,81.89
17668,81.56
19166,86.28
2795,62.98
22941,16.85
4868,56.38
9734,90.86
15341,72.97
19852,85.05
19898,86.01
639,82.95
696,72.45
2095,91.91
2190,93.28
2338,94.42
2585,40.5
2914,56.21
3461,60.58
23493,23.87
24004,17.41
4453,53.24
4510,44.48
5554,76.11
8520,90.44
10672,68.3
15219,70.49
18796,86.4
20263,85.7
353,88.78
21398,30.29
21479,18.11
21485,46.37
22514,11.08
3136,59.66
3430,55.52
23764,22.94
24548,14.58
4890,74.05
25001,20.95
7340,77.28
8195,90.64
9549,90.77
12152,68.3
14030,72.47
14198,69.43
14808,72.53
15391,81.78
15688,76.31
17814,81.23
20049,85.03
1021,93.31
2451,55.41
2706,59.42
22437,21.73
22552,25.78
23210,12.22
13331,72.93
14973,72.71
17734,81.88
18502,86.34
18785,85.72
20369,86.11
887,90.13
1135,92.36
21509,46.3
22052,9.53
22884,43.09
3589,54.64
4436,60.9
4692,43.51
7022,77.0
8180,90.92
8809,90.86
11930,68.23
13047,72.89
14410,72.73
17198,80.5
17717,81.72
19162,86.17
21071,14.26
2114,82.37
3374,58.02
23171,19.47
3529,45.41
23275,12.6
4651,62.33
24750,15.15
6339,73.28
8584,90.7
9661,90.97
10449,68.42
12748,71.13
14222,70.69
15275,71.92
18127,86.09
21240,9.03
730,88.17
21534,8.32
22170,12.31
2655,51.6
23181,23.93
3532,55.88
4523,44.75
4933,66.29
9931,90.68
11403,68.21
12609,67.28
12788,71.48
13940,72.73
15897,81.77
16064,81.74
350,63.4
22270,14.22
22511,17.5
3910,48.34
4310,33.36
4541,48.42
4882,59.34
24771,22.74
25261,13.59
5217,42.04
6286,77.34
6945,76.87
9032,90.69
9070,90.67
18158,84.62
18944,86.34
19903,86.17
20169,85.95
21186,7.84
2535,62.49
3183,60.02
23285,27.98
23561,56.27
24394,20.53
24990,19.63
5805,77.36
6380,75.2
8005,90.39
15551,81.71
316,95.07
1436,91.65
2008,81.63
2206,93.15
2549,57.66
22497,13.88
23018,8.47
4071,62.45
4815,17.53
24704,20.29
5114,48.02
9881,90.64
10325,68.15
11611,66.75
11701,68.29
13600,52.61
14072,72.81
14452,71.97
15186,72.83
15932,81.16
17804,81.94
1083,91.08
1433,90.96
1865,93.92
22024,21.63
2724,47.38
3307,31.16
4380,24.53
25070,15.33
7751,85.56
10855,67.32
11683,66.0
12683,62.52
16043,81.41
16309,81.28
16537,79.37
17307,81.06
19286,86.39
19610,86.39
19631,83.73
658,84.78
697,91.72
3927,60.9
23801,14.7
25472,14.91
25586,13.45
5510,77.26
8989,90.82
9385,90.27
11418,68.31
12564,68.13
13756,72.38
14838,71.59
231,95.3
20779,15.88
21057,17.34
1364,89.64
1614,83.25
2030,95.17
22329,8.59
2979,26.5
6972,77.12
12223,68.22
13291,72.74
13666,69.94
15377,72.45
16081,81.77
16496,80.87
16508,71.48
17629,81.23
20679,37.81
19366,85.51
270,90.94
21621,21.94
1744,85.1
2039,94.87
25011,34.69
25530,30.33
6455,76.86
9844,90.75
10288,68.09
12210,68.44
12233,68.21
18767,86.27
20353,85.53
20770,46.42
22169,8.69
23517,19.21
4011,63.55
23952,21.66
24386,12.44
24995,14.74
6370,77.25
8349,90.21
10369,67.44
11841,68.25
14299,72.19
20654,78.25
17803,80.57
17838,81.16
18611,62.55
19990,86.32
641,70.23
1634,94.56
3749,59.8
4336,56.48
24148,24.11
24325,13.25
5653,77.31
6731,77.09
7345,74.52
9408,90.27
11143,66.89
13252,72.06
14319,70.24
17706,81.6
17857,81.61
19174,85.89
19509,84.47
651,85.91
897,89.83
2188,92.29
2846,51.66
3472,61.63
24260,20.01
6394,76.06
11430,68.1
11934,68.44
12394,68.23
12926,72.16
13161,71.75
14913,71.85
15628,81.31
18289,85.8
19449,84.33
467,50.38
21062,22.91
21403,24.83
2353,77.03
22399,13.06
22712,18.14
24122,23.03
5696,75.56
5976,77.38
11553,67.91
12523,68.09
13367,68.48
18088,85.82
18927,86.16
2419,63.62
2954,56.08
23256,16.62
23330,41.77
23492,16.75
4093,38.7
24829,14.57
25177,39.98
25673,28.31
5796,77.31
6896,76.52
7930,90.8
8200,90.16
8485,90.94
8557,90.17
8760,90.64
12658,68.36
13627,66.23
14276,72.94
17939,79.26
19515,86.36
19612,82.17
24169,47.4
5061,73.11
5329,77.03
14738,72.67
16284,81.02
20711,16.76
19427,86.36
20815,20.75
423,52.15
1731,91.14
2247,83.27
3598,61.24
23358,12.11
3942,50.6
4157,54.98
24013,42.2
24888,19.63
25316,16.73
7756,86.91
9876,90.4
9917,90.72
11859,68.39
14057,72.69
17538,81.14
19876,86.42
554,52.19
21360,18.41
2216,95.23
2450,33.21
3385,48.05
4055,21.86
23891,23.75
4522,32.44
25135,15.05
5927,76.65
11671,68.3
11789,67.78
14240,59.7
14380,72.91
15564,81.89
16416,81.8
19267,86.07
20189,85.96
21601,7.75
1746,93.5
22199,24.48
23609,19.56
23859,34.17
23900,13.19
23988,20.75
24134,20.69
9572,90.16
10697,65.02
11557,68.2
14159,72.34
14376,70.63
15445,81.83
18569,86.16
18746,86.02
20194,85.91
20794,36.47
1064,84.71
23014,31.36
24022,28.46
24422,24.34
25370,13.68
6885,77.21
6976,75.45
7037,77.33
10826,67.1
11139,68.27
19192,86.39
19305,86.04
253,92.72
19609,86.28
20122,86.17
20858,37.83
1207,88.36
1456,81.73
2633,42.59
2686,38.22
5118,50.13
5473,77.23
9558,90.9
13228,72.86
13701,72.27
14534,69.71
14823,65.28
18873,86.23
414,88.03
23946,27.64
24421,20.59
4732,49.79
24719,15.75
24920,13.9
6196,77.48
6488,76.41
8239,90.66
8326,90.69
20448,64.89
15083,72.49
17121,81.04
17836,81.82
19138,85.83
19634,86.33
22136,24.37
22799,26.9
23030,30.33
3744,61.68
25012,15.65
7720,90.9
8311,89.62
8474,90.69
12465,68.0
12495,68.22
15113,72.7
15190,72.97
15713,80.63
16505,81.43
18435,86.22
914,92.22
1610,93.51
22018,12.84
23170,22.6
3593,38.64
3655,55.45
25113,12.59
6445,77.31
7396,77.47
10257,68.16
16118,76.48
21104,10.28
1500,91.86
1517,90.72
1784,94.31
1900,90.06
21788,27.31
22158,17.75
23270,35.09
23315,12.9
23320,21.38
25395,28.81
6702,77.23
6741,77.48
8391,90.06
9743,89.98
11146,68.34
11540,67.97
18940,85.59
21356,17.6
1490,72.61
22309,11.98
23056,20.86
23221,14.59
23356,13.89
23676,42.32
8497,89.7
11506,58.77
12398,68.44
13000,71.31
13177,72.59
14725,71.52
14877,72.69
18784,85.27
19376,85.7
1638,93.39
2237,91.26
3740,53.39
23932,12.16
24140,23.01
25130,17.42
6718,77.08
8390,90.89
8908,90.7
10395,68.22
11407,67.26
14316,72.52
15294,72.64
15373,70.89
15467,81.92
16477,81.89
18741,86.31
22462,12.02
23845,19.19
4447,42.16
25533,12.06
6545,75.93
7376,77.37
14490,71.79
17023,81.82
18484,84.69
20096,85.95
21680,12.53
2047,93.73
3216,54.02
22905,14.34
23191,35.38
7249,77.22
9039,90.52
10991,67.81
20595,63.48
14662,72.65
20667,39.16
18376,86.35
22098,18.16
22391,22.9
22518,15.5
3120,18.16
5333,76.41
6560,73.8
7370,77.37
8230,90.75
8837,90.69
9029,89.75
10323,67.57
12537,68.14
15165,72.68
15335,72.27
17010,81.73
18947,86.46
22591,16.8
23034,12.87
5311,76.28
9225,90.94
11508,67.59
12612,68.39
12745,72.79
17103,81.25
19881,85.94
22284,8.59
4027,21.2
24040,20.47
24054,28.75
24264,15.99
4828,34.53
25423,15.44
7141,77.17
8128,90.75
15859,81.06
16074,81.82
16149,81.42
16956,73.69
17569,80.06
18661,85.81
19265,85.39
2602,62.22
2823,58.24
22787,8.94
22996,11.55
3369,51.13
24863,15.74
5156,60.34
7634,90.44
8678,90.6
9568,89.14
11322,66.4
11649,68.44
13509,72.17
15560,81.8
17664,81.58
17876,80.84
20364,85.67
1762,94.57
22032,8.67
23132,9.92
23502,23.43
3964,60.27
5813,74.86
6492,76.89
20417,76.17
8729,90.91
10206,68.13
10467,68.34
10951,68.0
14247,72.53
20268,86.38
20927,21.52
617,79.98
3052,28.62
3084,43.31
23877,21.51
24684,17.93
6316,77.42
7489,90.45
10820,68.46
11401,66.33
12700,68.39
17361,81.5
21200,9.42
1197,92.17
2925,35.84
2930,60.34
22785,13.82
4722,57.21
7162,76.31
7700,90.97
11951,68.31
15355,72.14
20682,53.94
18855,86.16
19487,85.82
1805,81.41
2289,94.07
2405,49.74
22479,9.5
24911,19.85
25319,24.56
5797,77.2
6378,77.27
7447,90.59
8754,90.27
9109,90.67
15154,72.7
17313,79.76
18177,83.61
1893,91.94
1925,85.81
2627,52.91
2700,55.6
4054,60.37
6170,76.94
7091,77.36
7471,89.99
8495,89.41
10484,68.06
11941,68.09
14592,72.56
16531,77.93
16863,80.77
21313,8.97
21570,40.62
3357,31.94
23293,24.98
24109,20.67
24441,15.25
7821,90.89
11453,68.28
13446,72.33
13964,72.39
14413,71.2
15667,81.5
15873,81.48
15879,81.83
17959,81.91
19284,85.11
20017,85.78
328,90.45
22512,9.05
4643,26.33
4937,76.75
8813,90.91
9111,90.61
10660,68.47
10979,64.39
13734,72.45
17830,81.87
20303,86.39
661,73.16
21394,19.95
1360,87.51
1584,95.15
1824,91.28
24927,40.46
6012,77.28
6103,77.12
6281,77.42
8162,90.2
15626,81.55
16126,75.92
20164,86.41
935,74.62
2409,75.78
3055,32.78
3107,51.74
8888,87.47
12524,65.04
12574,68.32
15697,81.64
18099,83.5
324,89.69
21624,32.02
21689,20.45
21692,12.42
22385,18.24
4463,43.56
24748,16.12
25285,39.7
6704,77.43
12303,68.06
14669,72.91
18405,84.03
18841,85.82
18983,86.34
21545,8.14
22175,27.07
23326,27.44
4570,53.99
24494,21.59
5052,74.55
9442,90.96
10415,65.37
11252,67.81
114,83.06
13010,72.81
14267,72.92
15257,70.16
15497,81.05
20286,86.22
20997,15.09
1833,94.7
23230,19.25
23311,24.33
4014,45.21
7984,90.68
8817,90.8
14088,72.93
14972,72.47
16487,72.63
21126,12.79
1620,85.28
2277,93.81
22048,32.99
22303,13.28
24985,17.14
25324,42.52
8852,90.86
10516,68.31
15188,72.72
16338,81.36
17825,81.22
21043,33.44
1998,72.89
22461,13.31
23077,7.87
23489,13.24
3873,58.55
23819,43.96
7106,77.12
8609,90.72
10421,68.19
11890,66.36
13592,71.83
14158,72.4
16482,81.84
18955,86.24
19413,85.95
20987,9.17
3199,45.11
23341,34.42
4988,66.81
25172,26.82
7176,76.52
7714,89.25
8209,88.77
10319,68.0
14232,72.69
17443,81.27
18585,86.23
19862,84.06
1000,91.64
2507,58.26
22194,7.56
22833,27.86
25174,25.66
6009,77.44
8109,90.47
9848,87.84
12585,68.34
14813,72.41
15736,79.15
18112,86.09
19601,83.31
20852,12.5
21155,9.02
22689,32.31
23260,15.65
23970,25.06
24,94.97
7065,76.72
7208,77.25
10294,66.3
12459,67.54
15992,81.59
18864,85.94
962,93.5
3067,22.03
22888,29.95
23486,17.27
23897,27.89
24560,26.6
11004,68.41
12558,68.23
14165,72.35
15686,81.5
18135,84.6
611,82.5
22710,26.72
23127,18.59
24133,13.88
24161,14.82
24381,14.52
5072,50.03
25357,15.02
5567,77.31
7142,77.46
7874,90.16
8508,90.35
12556,68.36
12860,69.94
13986,71.8
14574,72.75
15297,71.81
16049,78.27
907,92.69
22971,19.15
23618,23.69
25653,26.29
12161,67.66
12670,68.33
14046,62.65
15317,70.45
15496,81.64
18344,86.44
18895,84.95
19693,85.98
2563,62.22
22631,10.5
23361,28.75
4129,61.81
12019,68.34
12027,68.35
15161,72.55
17800,81.81
17949,74.08
18092,82.38
19909,85.28
19915,86.0
664,63.45
22662,14.53
4401,41.3
24668,23.19
5086,66.04
8368,89.99
9984,90.28
14305,72.47
14661,71.99
18462,85.84
19607,86.12
19773,86.39
589,78.2
22062,14.33
3965,47.02
25552,25.77
46,94.67
9667,90.39
10231,67.88
13996,69.91
14259,72.5
14633,72.11
16510,81.71
19469,85.88
3047,33.73
11559,68.36
11922,68.14
12287,68.36
14583,70.58
15444,81.94
17356,80.38
17751,81.78
22703,8.66
3663,30.15
25063,23.68
6289,76.91
9875,89.62
12787,69.74
17164,81.66
20104,86.23
1221,92.69
3151,52.56
23102,43.83
4445,55.16
24230,53.33
7571,90.86
8316,89.44
8507,90.7
10378,67.77
12912,72.69
19492,85.17
21764,17.72
2012,81.34
2445,46.91
2703,60.84
6900,77.34
9130,90.48
10198,66.82
21684,22.31
21929,7.67
22894,16.85
4841,35.94
6509,77.31
6591,77.39
7119,76.84
8956,89.9
11856,66.52
11927,68.24
12079,66.81
12877,72.42
13635,72.75
15295,72.45
15613,81.83
16901,81.64
17972,81.03
19606,86.39
19803,84.91
418,89.96
21358,21.88
1148,89.06
1335,94.73
22764,45.53
22844,14.47
23893,25.0
5327,58.01
5691,76.77
8550,90.47
10712,68.12
87,88.08
11124,66.61
12672,67.35
13881,72.89
15009,71.34
15755,81.67
16499,81.5
16865,76.16
19879,86.17
21292,8.84
1786,93.58
21810,7.7
22590,10.57
3341,48.1
23059,25.67
4291,60.79
24121,20.83
24553,41.84
7820,90.93
8104,90.92
10823,68.46
12735,68.17
13662,68.85
14405,72.75
15288,72.5
15908,80.36
20666,26.47
19180,81.33
2054,63.47
2393,94.76
22176,26.01
22691,14.5
3693,37.88
24305,23.17
5175,46.14
6606,77.11
10833,68.36
12738,63.8
12922,71.5
13304,72.79
13962,71.91
14824,71.66
15053,72.42
15460,80.2
15818,81.85
18045,81.36
19082,85.31
19791,86.41
835,86.03
22729,13.04
23252,12.71
3585,62.9
3799,61.96
5248,31.85
10488,67.2
11292,67.41
14190,72.82
14385,72.38
15044,72.36
15462,81.64
15596,80.9
17461,81.95
18142,85.05
2106,92.16
3059,43.0
3124,33.97
24045,16.92
25598,23.06
26,95.3
7025,77.23
7712,90.72
10267,68.27
11305,68.38
12328,68.41
13049,72.97
13825,70.58
16440,77.21
16522,81.87
16788,81.29
17305,81.82
18488,86.45
18754,86.42
19351,86.35
19441,86.05
19529,86.14
19562,85.58
20896,15.16
21418,43.62
753,63.28
21569,17.3
1930,91.86
21847,33.69
22522,29.3
22585,13.95
24173,13.15
24321,12.56
24681,27.41
4895,66.92
25207,24.54
25340,14.94
5396,77.03
6965,77.44
6974,77.25
8821,90.19
9156,90.91
9536,89.86
10183,68.19
11265,67.99
13131,69.78
13859,72.88
14722,72.76
16146,81.61
16661,81.84
17396,81.34
1314,94.84
21613,11.28
21618,10.07
21727,40.86
2697,54.81
2906,63.59
22348,15.06
22916,23.59
23705,18.4
4378,55.27
24208,19.31
24860,12.27
6084,76.72
8284,89.97
8887,90.45
9053,90.17
10958,67.19
11090,68.37
12425,68.17
12717,68.39
14017,71.54
153,94.61
15651,81.78
16287,81.42
18877,86.41
19140,86.11
247,94.66
20832,14.78
475,58.3
970,85.54
1146,84.32
1244,84.66
2137,85.48
2541,60.6
22147,33.92
23290,33.72
3755,18.4
3982,39.48
24602,16.15
25250,20.13
5239,42.72
6081,77.41
7239,77.06
7504,90.91
8337,90.92
9049,90.64
10502,68.16
11117,67.85
11467,67.9
12000,67.78
13992,72.62
14676,72.0
17533,80.69
20821,14.73
21261,10.31
21468,9.04
2299,90.51
22208,15.03
3016,62.44
22641,9.86
23192,22.02
3668,62.2
4214,55.91
24636,15.75
25007,13.12
25410,39.03
6523,77.03
6742,77.3
7449,90.91
9051,90.85
9433,90.79
11786,58.77
13325,72.83
13623,72.66
14093,70.43
15853,81.81
17287,81.5
18538,86.45
20948,9.21
531,76.91
905,91.64
1254,94.22
1295,62.44
1649,53.45
2503,50.71
22092,9.44
4468,29.71
24171,34.23
24192,35.28
24477,20.57
24484,12.44
25276,13.92
25560,25.93
5931,77.18
5977,77.38
6312,72.92
6912,75.78
7267,77.33
8921,90.78
9212,80.27
12534,68.27
12554,68.1
12888,72.89
13222,69.16
14035,72.59
14810,72.3
17552,81.8
361,52.17
1372,94.56
1525,94.89
22047,25.54
3603,61.31
3945,33.09
24265,12.9
24373,12.42
24591,12.25
5003,61.91
25123,27.64
25651,15.44
8322,90.55
8328,90.54
9124,90.84
10210,67.41
12474,68.25
13681,72.81
15824,81.88
16306,81.44
17659,80.77
18884,85.46
20037,85.66
2029,91.81
2789,55.61
2840,54.92
3022,56.51
22976,17.34
3441,58.69
3456,54.95
4162,55.91
23869,27.92
4234,56.55
24000,13.16
4610,54.55
4999,39.85
25264,22.99
5649,77.36
20378,39.64
9292,84.09
11377,67.63
91,95.22
11452,67.84
12828,72.66
14443,72.62
15347,72.72
16337,81.64
16665,81.75
19214,86.13
19794,85.77
20025,86.36
21074,9.56
711,93.44
1260,92.56
21533,11.17
21591,11.65
22011,31.5
24520,13.66
4839,62.51
24838,15.23
25265,17.56
5568,77.16
6352,77.31
6995,77.03
7625,90.56
7778,90.55
7982,89.89
9108,90.66
20476,84.16
10746,68.28
11450,67.91
14002,72.81
16648,81.62
17228,81.7
18903,86.29
18967,86.03
1138,85.95
2125,94.08
2544,27.85
3380,22.58
3636,53.66
4121,59.93
24075,18.62
4708,56.1
4766,34.69
4991,66.16
5270,52.64
6415,77.23
7827,90.73
9517,88.7
10045,89.86
12434,66.7
12768,72.28
123,91.92
14456,72.77
17653,81.08
20685,52.09
18656,86.02
18679,85.61
19613,85.19
19919,85.94
464,56.82
1681,89.5
1910,93.42
21869,15.15
2680,59.41
22504,7.8
22658,8.72
3335,62.91
23554,28.3
4012,51.13
24011,17.53
25003,43.06
25059,31.72
5628,77.46
5981,77.0
6422,77.34
6723,77.41
9832,89.89
10602,68.14
10925,67.79
14658,72.11
16617,81.85
19348,85.94
19798,85.33
20012,86.25
20789,16.25
406,69.7
1315,61.92
1597,68.86
1761,91.57
2637,58.86
22618,38.59
23585,49.62
4058,53.17
4225,39.31
4591,44.11
24667,19.42
24769,22.93
5325,72.81
6489,77.36
6530,77.27
7611,90.73
9959,89.87
10311,68.27
10364,68.0
10990,67.73
11797,67.58
14694,72.12
15577,81.28
18437,86.24
269,94.58
21009,8.73
796,81.81
869,67.33
1020,94.64
21715,25.04
1938,91.75
22142,8.94
22406,7.83
22485,9.47
3152,58.37
3282,41.41
4478,60.73
25159,28.62
7640,90.81
7837,90.69
8188,90.56
10646,66.22
12917,72.93
14711,71.48
14765,71.91
15752,79.1
20641,83.72
16262,80.74
18343,86.18
20041,85.5
21430,18.13
1420,91.56
21580,52.65
2573,62.03
22477,18.8
3186,58.54
23692,13.34
4156,55.7
24728,12.38
5323,54.83
5675,77.24
7353,76.77
9317,90.75
10075,90.53
10459,66.42
11623,68.08
13393,72.58
14206,71.06
15552,80.84
16787,80.94
18266,85.87
18357,85.93
19889,86.11
19945,79.12
1397,93.26
2311,93.81
2787,58.36
22866,8.04
23291,23.1
23881,15.22
4271,52.51
24251,35.55
25046,32.41
5122,33.16
6117,76.98
20384,75.31
6487,76.45
6865,76.75
8283,90.59
9508,90.97
10067,89.5
11983,68.14
20542,84.87
13004,63.02
17445,81.01
17679,80.89
18648,83.06
18707,86.36
20133,86.25
278,95.14
306,94.58
318,95.03
20855,10.88
1940,88.61
3028,36.55
22687,8.15
4592,52.43
24878,39.64
25133,22.19
5179,62.58
5211,70.15
7286,77.24
8431,90.91
9886,90.95
10673,67.71
13416,72.66
14291,72.75
14772,72.14
14990,72.86
15672,80.64
17325,80.34
17397,81.91
18441,86.39
18520,84.86
20965,7.79
634,78.17
2801,61.06
22886,8.97
23884,14.84
4370,58.14
24226,40.55
24355,17.82
24531,24.87
5181,66.18
25566,13.85
6308,77.48
6691,76.9
6982,77.25
7048,77.42
7190,76.79
8102,90.73
9272,90.84
9349,90.72
10071,90.44
10550,68.08
11356,66.69
13494,72.72
13723,72.28
16209,80.07
16403,81.86
17162,81.48
17680,81.41
18268,84.97
18659,86.36
19638,85.38
862,76.98
3031,60.45
22575,10.05
3876,48.72
4177,59.56
24348,12.83
25038,14.44
6189,58.96
6674,77.17
6684,77.06
8706,88.9
11706,67.39
13644,69.17
14013,72.75
14589,71.78
14961,72.56
16750,81.42
18157,84.53
19445,81.94
451,94.61
1390,87.57
1480,93.64
1934,83.27
2099,88.23
3248,52.91
3392,58.09
4188,63.16
4512,39.02
4566,59.09
4719,25.16
24809,13.16
25131,26.25
5732,77.45
6956,75.64
8870,90.89
9820,90.14
20511,77.02
10895,68.32
10935,68.16
13852,72.81
16158,79.53
16198,81.81
17571,81.34
18077,85.59
19302,84.55
575,56.77
747,80.13
1402,91.42
1781,91.96
1933,84.47
21981,7.72
22001,7.9
2734,58.67
22578,9.72
25069,18.95
6274,76.79
47,95.41
7828,90.49
8191,90.3
8519,89.52
10441,68.11
